start,end,multiple,xirr,max_dd
2001-01-17,2011-01-14,1.239091873465412,0.033746345593520674,-0.4661474381832963
2009-11-03,2019-11-01,2.3677877848437014,0.13326180869368998,-0.13900117259304345
2015-01-26,2025-01-24,2.538985422153955,0.14250299574813763,-0.2246619640547619
2016-02-03,2026-02-03,2.7315966574803543,0.15468933753943043,-0.22311178479568106
2003-03-10,2013-03-08,1.6725545430907,0.0801507509579795,-0.46199548170554094
2003-04-16,2013-04-16,1.6440627728340151,0.07726163143516498,-0.4580066891900899
1999-10-29,2009-10-29,0.9894687996596182,-0.001676363535293034,-0.4720963098454072
2001-08-16,2011-08-16,1.1787148428648127,0.025934521906754136,-0.46487169441290044
2008-10-21,2018-10-19,2.4128402442375103,0.13518106497481924,-0.1975843950156958
2008-09-02,2018-08-31,2.3124002230771867,0.12919163735585765,-0.32295723319503444
