start,end,multiple,xirr,max_dd
2003-03-24,2021-03-24,3.148234780682706,0.11624896325237441,-0.4284524282232619
2002-01-29,2020-01-29,2.8409104408761063,0.10647836940287374,-0.44841357460570463
2005-01-18,2023-01-18,2.8282728029176316,0.10605239802562139,-0.36748323947645023
2000-06-27,2018-06-27,2.4567635689320797,0.09250914038068704,-0.46639641414841637
2004-08-24,2022-08-24,3.0517491024865935,0.11329667128413451,-0.38591549262733305
2000-01-25,2018-01-25,2.6022700372118197,0.09803966249224517,-0.47022608962132595
2005-04-05,2023-04-05,2.911234417770349,0.10881180179413776,-0.35608190719136135
2005-01-21,2023-01-20,2.860102440213335,0.10706817224092859,-0.36750538678208045
1999-12-20,2017-12-20,2.4613397902132377,0.09268929664844883,-0.4710397432023158
2006-04-05,2024-04-05,3.488940606995756,0.12588521474802528,-0.3317187914268801
2003-01-28,2021-01-28,3.103463541505348,0.11486312048377059,-0.43214979076029647
2006-07-14,2024-07-12,3.704956325536317,0.13151996198081634,-0.33165639387775625
1999-07-28,2017-07-28,2.288196888927398,0.08555857765079769,-0.47451508373727025
2000-11-06,2018-11-06,2.4869240501337755,0.09371347744717654,-0.4628535947993633
2003-10-20,2021-10-20,3.5209192169499794,0.1268038837459587,-0.4137362218461156
2000-12-06,2018-12-06,2.431634061898201,0.09148999283085782,-0.46201708313295253
2002-04-10,2020-04-09,2.4071371045241445,0.09050839759457138,-0.4461659023718272
2005-05-10,2023-05-10,2.927546452335774,0.10934432474186746,-0.3501911233073166
2000-07-12,2018-07-12,2.544596249792382,0.09587998901661261,-0.4660364643371362
2005-07-07,2023-07-07,3.08580080433472,0.11429371854781904,-0.34002672269116907
2000-02-23,2018-02-23,2.516049276305728,0.0947671411151442,-0.4695419905231579
2000-10-23,2018-10-23,2.4769244003726634,0.09332371092747477,-0.46325502475484515
2004-09-03,2022-09-02,2.8892608962045325,0.10803573430185837,-0.38509248980218225
2006-08-04,2024-08-02,3.509566738457325,0.12643910617864731,-0.3316421802686572
2000-10-06,2018-10-05,2.611502700554792,0.09835580776496525,-0.46385343902843845
2001-12-27,2019-12-27,2.82398828094317,0.10585485309324162,-0.4494599023846332
2007-10-29,2025-10-29,4.2078345686091305,0.14345665434261953,-0.3313421299479813
2008-06-05,2026-06-05,4.33273880354891,0.14610391414859553,-0.3311689987488702
2004-08-12,2022-08-12,3.1606272017438926,0.11656389244373556,-0.38754901601795333
2003-05-14,2021-05-14,3.342397059496604,0.12184618643891586,-0.4251244145720301
2002-06-06,2020-06-05,2.7371306241320212,0.10286629543099404,-0.444193623004711
2004-11-26,2022-11-25,2.9249457791021443,0.10920555756371556,-0.37481658599043144
2004-09-16,2022-09-16,2.8434246240665972,0.10650993074351553,-0.3834722068940021
2001-12-10,2019-12-10,2.7351828297312473,0.10287514724053795,-0.4498770812673224
1999-05-25,2017-05-25,2.2440312539457494,0.08367810902294534,-0.4759216198840608
2000-08-03,2018-08-03,2.5777903251903806,0.09710500471098502,-0.4654996569293549
2008-02-21,2026-02-20,4.135615622702519,0.14177931916002298,-0.33125752600472547
